[51, 1, 20, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 31.25]
[44, 0, 18, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16, 24.5]
[68, 1, 35, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 49.75]
[33, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12.25]
[52, 1, 20, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 33.0]
[30, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.75]
[56, 1, 28, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 85.0]
[43, 0, 15, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 27.25]
[69, 1, 40, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 92.75]
[26, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6.5]
[49, 1, 22, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 7, 55.75]
[64, 0, 30, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60.0]
[36, 1, 10, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 18, 26.0]
[24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6.25]
[70, 1, 40, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 19, 95.0]
[35, 0, 17, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29.25]
[60, 1, 35, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 6, 83.75]
[32, 0, 8, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 20.0]
[58, 1, 28, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 11, 81.5]
[45, 0, 22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 28.75]
[68, 1, 30, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 39.5]
[41, 0, 20, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30.25]
[56, 1, 33, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 98.5]
[43, 0, 18, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25.25]
[66, 1, 35, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 12, 88.0]
[25, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6.25]
[51, 1, 30, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 76.25]
[33, 0, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20.25]
[59, 1, 35, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 4, 96.75]
[38, 0, 12, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 23.5]
[64, 1, 40, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 13, 93.0]
[27, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9.25]
[47, 1, 20, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 10, 37.5]
[69, 0, 40, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 97.75]
[29, 1, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14.0]
[55, 0, 30, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 19, 93.75]
[41, 1, 20, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 11, 50.25]
[63, 0, 30, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 18, 97.5]
[37, 1, 12, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28.75]
[49, 0, 25, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 34.25]
[67, 1, 40, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 95.0]
[35, 0, 20, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38.75]
[60, 1, 35, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 11, 82.5]
[34, 0, 10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 22.5]
[58, 1, 30, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 99.25]
[45, 0, 22, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29.75]
[68, 1, 35, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 37.75]
[41, 0, 20, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 13, 58.5]
[56, 1, 33, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 100.0]
[43, 0, 18, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26.75]
[66, 1, 35, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 99.5]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6.25]
[51, 1, 30, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 6, 76.25]
[33, 0, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22.0]
[59, 1, 35, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 11, 95.5]
[38, 0, 12, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20.75]
[64, 1, 40, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 19, 95.0]
[27, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9.25]
[47, 1, 20, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 10, 38.0]
[69, 0, 40, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 99.75]
[29, 1, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14.0]
[55, 0, 30, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 3, 97.75]
[41, 1, 20, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16, 49.25]
[63, 0, 30, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 18, 97.5]
[37, 1, 12, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30.75]
[49, 0, 25, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35.5]
[67, 1, 40, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 18, 97.25]
[35, 0, 20, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38.0]
[60, 1, 35, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 11, 82.5]
[34, 0, 10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 22.5]
[58, 1, 30, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 99.25]
[68, 1, 35, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 38.0]
[41, 0, 20, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 13, 58.5]
[56, 1, 33, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 100.0]
[43, 0, 18, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26.75]
[66, 1, 35, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 99.5]
[25, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6.25]
[51, 1, 30, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 6, 76.25]
[33, 0, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22.0]
[59, 1, 35, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 11, 95.5]
[38, 0, 12, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20.75]
[64, 1, 40, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 19, 95.0]
[27, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9.25]
[47, 1, 20, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 10, 38.0]
[69, 0, 40, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 99.75]
[29, 1, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14.0]
[55, 0, 30, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 3, 97.75]
[41, 1, 20, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16, 49.25]
[63, 0, 30, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 18, 97.5]
[37, 1, 12, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30.75]
[49, 0, 25, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35.5]
[67, 1, 40, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 18, 97.25]
[35, 0, 20, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38.0]
[34, 0, 10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 22.5]
[58, 1, 30, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 99.25]
[45, 0, 22, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29.75]
[68, 1, 35, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 38.0]
[41, 0, 20, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 13, 58.5]
[56, 1, 33, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 100.0]
[43, 0, 18, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26.75]
[66, 1, 35, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 99.5]
[25, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6.25]
[51, 1, 30, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 6, 76.25]
[33, 0, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22.0]
[59, 1, 35, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 11, 95.5]
[38, 0, 12, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20.75]
[64, 1, 40, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 19, 95.0]
[27, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9.25]
[47, 1, 20, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 10, 38.0]
[69, 0, 40, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 99.75]
[29, 1, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14.0]
[55, 0, 30, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 3, 97.75]
[41, 1, 20, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16, 49.25]
[63, 0, 30, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 18, 97.5]
[37, 1, 12, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30.75]
[49, 0, 25, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35.5]
[67, 1, 40, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 18, 97.25]
[35, 0, 20, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38.0]
